ID,Accuracy,Bearing_delta,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,Speed,missing_rng
704374636615,3.9,22.38093285974833,287.0,136.0,146.0,1.6756033,0.92546084,0.47647487,6.080658577459457,21.0
704374636616,8.0,13.298838229489649,820.0,1317.0,818.0,1.3273631631373697,1.6871554274587477,2.8755548449157837,14.342472908785894,26.0
704374636617,3.0,0.7429078516428611,12.0,7.0,15.0,0.70127328,0.3848451,0.21380284,1.6634123505333334,1.0
704374636619,3.9,20.263479511487922,47.0,25.0,49.0,1.06660461,2.07234197,1.58804318,3.5982778854358988,1.0
704374636620,9.648,25.015375704336552,472.0,229.0,781.0,0.23196411,1.24635314,0.29589844,15.059285714285696,10.0
704374636622,3.0,65.94166959749428,80.0,62.0,77.0,6.798167200000001,5.8557545,6.7402871,1.3564828067247388,1949.0
704374636624,8.0,20.4782493419183,159.0,218.0,131.0,0.7777442384245605,0.649231802126133,0.31362876366983555,13.272958263085814,131.0
704374636626,3.9,20.91313661371233,657.0,125.0,256.0,1.7055357999999998,3.3707544,1.3597861,11.840328322319927,39.0
704374636628,4.0,46.55451336962886,476.0,39.0,206.0,0.44715336,0.8167268299999999,0.41538836,4.448072199317269,370.0
704374636630,4.0,25.0473727705755,472.0,85.0,275.0,0.78618354,1.2663236800000002,0.5974262,8.480451467305084,265.0
704374636631,3.9,23.01917556802015,1053.0,402.0,581.0,0.75437975,1.0314413999999998,0.34483911,14.170094265514535,3.0
704374636634,3.9,0.9786051129538308,248.0,219.0,308.0,0.142608646,0.07102966200000001,0.072845459,13.181940532081375,7.0
704374636635,10.0,22.533030871095534,236.0,201.0,176.0,0.1928589356085952,0.8663257699705582,0.5630119618348175,4.401019596469169,77.0
704374636637,8.933,33.722646790807104,106.0,87.0,217.0,0.40081787,0.6456756699999999,0.36001587,5.387346938775507,11.0
704374636638,3.9,28.517535471591223,36.0,145.0,164.0,1.1307116,1.10810955,0.44959682,9.770153322028984,1.0
704374636639,3.9,20.53050542223844,942.0,105.0,1067.0,1.6829337,1.7977764499999995,0.7134905999999999,9.056978014211392,201.0
704374636640,3.9,8.293784010688608,245.0,69.0,90.0,0.32746887,1.0595245,0.35473633,11.449447731755422,4.0
704374636641,3.0,39.71024856964758,233.0,252.0,710.0,0.26989746000000003,0.88156127,0.19068909,9.413391304347826,446.0
704374636642,12.0,5.279969765158987,146.0,291.0,215.0,1.0480710680341438,1.2280799850669974,0.6542832860817952,7.123784426564263,1.0
704374636643,6.0,46.323204512076856,534.0,121.0,153.0,0.77946403,1.0757337,0.6548475500000001,8.907950152464398,3.0
704374636644,3.0,15.05097455476119,182.0,80.0,540.0,1.4428637,1.30969509,0.40805797,10.154109612826684,62.0
704374636645,5.6229999999999976,29.579896322331987,186.0,11.0,44.0,0.6151413,1.0647381,0.29382619,2.5033341731289105,34.0
704374636646,3.0,29.862534416576942,302.0,236.0,74.0,0.229034424,0.82292175,0.33291626,3.1636328871892943,48.0
704374636647,3.9,15.827255149712588,100.0,114.0,406.0,1.4856486999999998,1.3231341200000002,0.49296825,9.098544846601948,403.0
704374636649,3.9,38.53427020022245,1206.0,97.0,454.0,3.3662415,5.6953277,5.6882629,9.969371647509575,106.0
704374636650,10.0,24.01043826571021,256.0,665.0,379.0,0.45816277708618,1.17807380927858,0.34221779797183616,10.086680568175183,1.0
704374636651,6.0,26.641138784757715,103.0,64.0,171.0,0.69333203,0.68172561,0.93951078,14.02733850727764,5.0
704374636652,16.0,2.3929179619339482,164.0,574.0,402.0,0.30695461566198795,0.7627999099675808,0.3619451637465981,5.479650375689262,8.0
704374636653,3.9,2.4176267197908072,226.0,22.0,73.0,0.61453044,0.6805038800000001,0.30176744,4.310618360916665,2.0
704374636656,4.0,20.472953051662426,385.0,722.0,655.0,1.7595199058628168,1.6450428611413246,0.4949564780744967,11.519956320962972,1.0
704374636660,4.0,27.216059068919176,964.0,95.0,92.0,0.25656339,0.76480328,0.24068091,13.032173075329794,231.0
704374636661,3.197,20.592463837477947,388.0,59.0,552.0,0.84364706,0.96516711,0.6611272100000001,6.010656901777784,1.0
704374636662,8.0,41.31794980842295,28.0,348.0,270.0,0.5910880713108689,0.8324825851539402,0.5102712522391063,3.499652652019336,16.0
704374636663,5.0,32.490609119761146,441.0,516.0,452.0,0.5175480736016389,1.2988361804887678,0.32828866652239475,11.895093156776811,2.0
704374636664,4.0,19.33638487651729,624.0,167.0,309.0,0.4092797,0.90835662,0.45265114,11.81456192568758,32.0
704374636665,3.9,23.767677537755603,233.0,133.0,233.0,1.5344062,1.82814512,0.34470252,11.647088499316444,229.0
704374636666,10.0,20.33638318842461,203.0,807.0,1157.0,0.4744647850668819,1.1645172540656406,0.4832308461109868,6.143268536918451,38.0
704374636667,6.0,18.347448461953963,96.0,51.0,248.0,1.0591181,1.53492975,0.34581953,6.331982761466673,76.0
704374636669,4.0,18.89759025130467,124.0,38.0,303.0,1.06290549,1.19851759,0.5705481400000001,7.399561278354428,7.0
704374636670,3.0,34.96792840155025,336.0,125.0,49.0,0.33768883,1.72785895,0.31851408000000003,5.479419642857145,3.0
704374636671,3.0,22.6385243106671,96.0,12.0,286.0,0.25228735,1.0763446,0.17348573,3.1778098573304234,171.0
704374636675,3.0,41.691363480429246,285.0,49.0,117.0,0.9957103,1.6120733999999999,0.86193082,6.874428917908043,301.0
704374636677,6.0,11.183432221822699,924.0,247.0,864.0,0.49823914,1.1120190399999998,0.83093382,11.442363690171993,58.0
704374636678,16.0,18.368454416773826,84.0,17.0,61.0,0.53386813,0.81122905,0.44165559,4.553336923101266,82.0
704374636680,4.0,18.720958807297546,203.0,35.0,287.0,0.6731735,1.19607418,0.26755896,6.978817661173332,16.0
704374636682,5.0,21.685302542647467,221.0,476.0,397.0,1.340927707833579,1.0047441002596444,0.44216596736640096,10.595000009524496,347.0
704374636684,6.0,8.190000356938,256.0,1071.0,432.0,1.055407544205094,0.8570246798634564,1.284756846753846,5.135958681341597,162.0
704374636685,3.0,34.551294081566965,85.0,34.0,65.0,0.43615777,1.06351634,0.42516221,4.1160137964,276.0
704374636687,5.0,7.99211005803108,908.0,951.0,684.0,0.6658448673221562,1.0033398154168458,0.6957116863151769,8.182214617254768,4.0
704374636689,3.15,33.2877095654836,70.0,23.0,115.0,0.48258354,1.0335840000000005,0.39828413,6.342743857633928,3.0
704374636691,200.0,27.60411139970963,731.0,768.0,913.0,1.1527498104730165,0.9822121595409201,0.3394092282862385,3.858162262269063,26.0
704374636692,4.0,13.584724318911665,662.0,290.0,564.0,0.49101348,1.1592826,0.44469243,13.497004535385996,372.0
704374636694,4.0,2.3102444261604584,36.0,103.0,78.0,1.3164146,0.89308498,0.39217548,9.58729225774074,1.0
704374636696,3.312,20.61084125754055,332.0,135.0,153.0,1.7996089999999998,1.25716064,0.64263024,7.132267517366415,286.0
704374636697,4.0,33.46799995972873,346.0,184.0,385.0,0.51617432,1.1756744600000002,0.29356384,10.290023201856144,138.0
704374636701,6.0,1.089176582416237,49.0,108.0,68.0,1.4235706564648092,0.4007815092910056,0.2914137391208306,22.55520217330368,1.0
704374636703,10.0,18.466699109549328,67.0,545.0,273.0,0.7025493524139552,1.0548237792941486,0.6414844001989833,3.7250796447549246,25.0
704374636704,3.0,20.88929488753866,492.0,89.0,332.0,1.2804479,1.20694458,0.77977357,6.309722273927537,1.0
712964571136,3.0,10.990552633677408,84.0,30.0,80.0,0.192055855,0.71159634,0.31929899,15.617644230769232,400.0
712964571138,3.0,23.734578845049185,524.0,130.0,473.0,1.45691359,1.62917763,1.042747,9.134536199095018,212.0
712964571140,3.9,29.001819826389237,1263.0,170.0,995.0,1.25166321,1.92239377,0.67437744,8.282477678571421,22.0
712964571141,3.9,30.06941545687305,401.0,308.0,344.0,0.29069519,0.68112182,0.46377564,15.092005571030647,4.0
712964571142,4.7,20.390635779236753,108.0,50.0,276.0,0.7814536999999999,1.10723686,0.68882909,4.766518666666666,1.0
712964571143,4.0,25.700846279570023,85.0,45.0,294.0,2.2663101,11.54962845,3.0201177,5.438416516347593,2.0
712964571145,3.0,45.33330637545537,290.0,32.0,310.0,0.24186707,0.70220947,0.17948914,9.458595988538674,132.0
712964571146,8.576,28.172557939824586,408.0,7.0,153.0,0.24023438,0.97850037,0.226898196,3.789274074074075,1.0
712964571147,6.0,13.188878368533215,44.0,92.0,252.0,0.85032442,1.14353975,0.41966443,8.334081649091146,2.0
712964571148,3.0,18.559761594904927,135.0,213.0,373.0,0.309356686,0.90708924,0.20671081,11.094470260223048,5.0
712964571149,10.0,13.759399189136937,1138.0,1377.0,1350.0,1.121868859736893,1.0136305361850209,0.4430567947510324,9.011481727025997,172.0
712964571150,3.9,19.016717404912807,439.0,42.0,123.0,0.54794612,1.00548422,0.320521,4.873462596923078,1.0
712964571151,8.0,17.19921074056036,493.0,146.0,124.0,0.64177505,0.76867789,0.81679663,19.44010756081753,289.0
712964571152,3.0,39.829536674559314,77.0,78.0,46.0,0.43554694,0.91874137,0.62919119,2.295762501692308,601.0
712964571154,4.0,16.562471027197653,128.0,51.0,209.0,0.7263187799999999,0.97433007,0.48258356,4.648739350751772,1.0
712964571155,4.0,31.613282725101232,1282.0,455.0,287.0,0.5736024500000001,0.75014252,0.5870415,7.909885949779296,36.0
712964571156,8.0,8.49251026949271,391.0,903.0,742.0,1.0624486758111549,1.413883407999646,1.0239638675306375,4.849995391724201,1.0
712964571159,5.968999999999999,42.031382807628994,247.0,96.0,146.0,0.29934541,0.71415624,0.28287464,4.707053726169842,39.0
712964571160,4.0,26.16365866740909,731.0,49.0,739.0,1.23944563,1.34756876,0.25228734,6.092798875010308,202.0
712964571163,10.0,14.86399110574409,363.0,682.0,463.0,0.9342166703755124,1.2382303572457256,0.421698775440815,6.056494719677485,5.0
712964571168,6.0,21.833198133541323,117.0,30.0,125.0,0.4184427,0.97494093,0.34452799,6.193241012379183,1.0
712964571171,3.9,23.423002252825928,770.0,147.0,257.0,0.96300286,1.3413902700000002,0.47642254,12.348421164773455,505.0
712964571173,3.9,30.85029330598451,324.0,113.0,333.0,1.34023834,0.5742133199999999,0.225409275,19.829333051666648,1.0
712964571174,3.9,15.227644702821426,327.0,67.0,466.0,1.6430197,1.21623265,0.8520574599999999,6.490610718357719,1.0
712964571175,3.0,28.01889280959293,203.0,133.0,272.0,1.7214182,1.1917981000000002,0.249843895,5.9873062656666605,1.0
712964571176,10.0,21.66558022991223,752.0,583.0,709.0,1.8062392082338588,1.4840819374891536,0.423110783450775,12.066595732935165,6.0
712964571177,5.059,15.693464669915647,298.0,78.0,265.0,0.4528606,0.93528703,0.50082222,7.669582689936362,175.0
712964571178,3.9,15.961467426752725,46.0,51.0,747.0,0.5386991999999999,1.04147996,0.79266941,4.941214017405998,4.0
712964571179,8.0,25.13834998804073,471.0,507.0,259.0,1.2101241540493564,1.1145057519550423,0.4823591934862038,9.475776585095968,1.0
712964571180,6.893,15.155525686260967,1089.0,96.0,737.0,1.5579856099999998,1.5066903700000005,0.95691168,8.684887143178402,106.0
712964571181,3.0,2.257745580575466,489.0,77.0,169.0,0.93584556,0.8631525999999999,0.56871554,7.686720929362368,3.0
712964571183,9.0,30.745663060574998,68.0,119.0,142.0,1.39093016,1.0097503999999995,2.66838077,6.4791597510373435,73.0
712964571184,6.0,19.59466765467804,31.0,194.0,101.0,0.2904926,0.53714252,0.2530902,16.992353637138475,4.0
712964571185,3.9,39.076283557998345,101.0,70.0,351.0,0.85948746,1.1459831399999998,0.46120324,10.473799678405939,2.0
712964571186,4.0,24.978618901820074,9.0,392.0,482.0,0.7298803094170025,1.0842266756252774,0.6565741372514813,6.712621247402407,271.0
712964571187,3.9130000000000003,22.52710411880389,124.0,63.0,194.0,1.18874374,0.91018918,1.4953981,5.72592089051806,10.0
712964571188,3.9,18.056474544392128,167.0,212.0,385.0,0.39947417,0.87990843,0.5528722399999999,12.150356331897898,2.0
712964571190,3.9,1.500699856755914,463.0,196.0,194.0,0.5131268,0.55955257,0.21868976,7.295801831666671,13.0
712964571191,3.9,20.303422192145266,628.0,553.0,303.0,0.5222167999999999,1.1232147,0.36128235,9.590172651933695,83.0
712964571194,12.0,2.5200384701091254,216.0,968.0,480.0,1.2857933490501048,1.1600127833978804,0.3984144917141432,8.860228431929109,1.0
712964571195,3.0,17.379839782667315,87.0,106.0,96.0,0.55506897,1.04335022,0.35734558,7.503797101449277,1.0
712964571196,3.9,11.318196992811576,592.0,129.0,411.0,2.4776695,2.4031437999999996,0.79534656,9.256150300598048,1.0
712964571198,8.0,3.2884205620622384,251.0,251.0,400.0,0.5703156811243598,1.0009104798704755,0.8316644620670679,9.29209858975686,5.0
712964571199,11.0,20.0174483573218,1131.0,306.0,846.0,1.01226753,1.08630339,0.6761766,14.871932114882505,25.0
712964571200,3.892,14.862161060702373,337.0,202.0,141.0,0.47036622,0.8698720999999999,0.32070425,4.292770099076922,62.0
712964571201,4.0,41.63862533450834,467.0,212.0,169.0,0.31638354,0.33023198,0.31851406,15.038846921458342,1.0
712964571202,3.0,27.531554483376087,0.0,320.0,363.0,1.0965832,0.69531801,0.30427798,8.539541284403674,16.0
712964571203,3.0,37.62888709930496,145.0,31.0,186.0,1.0775662600000002,1.1410963,0.44593165,6.5715872161240325,342.0
712964571205,12.0,24.116107433125205,94.0,68.0,131.0,1.57419975,2.8796165,1.22295224,5.7840524009773695,8.0
712964571207,3.9,16.098858232593493,594.0,304.0,312.0,0.382431026,0.7399597099999999,0.34194947,8.946417197452233,3.0
712964571208,3.9,2.062722802626577,221.0,59.0,548.0,2.27180795,0.87781334,0.4043928,5.675873120683402,4.0
712964571210,6.0,4.360395666814639,179.0,23.0,153.0,0.51679199,1.0622946999999998,0.35246925,4.4577599734722195,4.0
712964571213,8.0,3.3018790546799863,215.0,1186.0,1039.0,1.1121967912899438,1.2018710178312006,0.4769154259019729,14.219746337039394,236.0
712964571216,3.9,24.1737914926132,452.0,18.0,890.0,0.73120574,1.6969837,0.362243054,5.4560708298255225,7.0
712964571220,6.0,36.15890139375792,98.0,225.0,51.0,0.7831118396016152,1.3325888178283232,0.4187000560533858,3.0069268590548552,347.0
712964571221,4.0,26.683278040976692,344.0,320.0,209.0,0.99204514,0.91141092,0.32620203000000003,15.178264474277412,662.0
712964571222,3.0,13.289237612719582,125.0,49.0,90.0,0.67439523,0.7574729,0.45265114,2.7920529031851866,91.0
712964571223,3.0,26.526545488783412,327.0,61.0,710.0,0.93095863,1.03847092,0.22724187,7.544119626857152,310.0
712964571224,4.551,9.626312816546779,106.0,59.0,454.0,0.15074157400000002,0.52635193,0.18844605,20.78490909090907,1.0
712964571225,3.5660000000000003,13.911305504636431,42.0,46.0,114.0,1.4972306999999998,1.21745436,1.17958083,3.732551791204482,93.0
712964571226,16.0,27.09115390528295,139.0,158.0,144.0,0.6892588469939147,0.8622324913751063,0.5574885657339932,3.3867683786334415,1.0
712964571227,3.283,10.724304221063221,41.0,18.0,79.0,0.141693113,0.83132935,0.22059632,5.770914634146342,3.0
712964571229,4.0,19.19707330746262,580.0,115.0,552.0,0.8894198,1.1386529,0.94378677,10.029127344725175,14.0
712964571231,10.0,15.111808424976168,1304.0,1574.0,1556.0,1.0750880383446706,1.3571460925560528,0.8842136903804023,8.980985292137708,53.0
712964571232,3.9,20.679416787931352,1114.0,271.0,122.0,1.6970062,14.4220886,2.880188,14.538609186928628,129.0
712964571235,3.0,26.389906819460432,76.0,261.0,261.0,0.45593318,1.1302455500000002,0.46125950000000004,3.397579954636364,1.0
712964571236,5.775,15.275623811401367,5.0,200.0,335.0,0.63489762,1.04395915,0.49002165,7.280630160637761,71.0
712964571237,10.0,21.74830334655724,715.0,1352.0,859.0,0.5400837427458893,1.395136085506033,0.6081685212782011,7.086038524974162,2.0
712964571240,3.0,23.621281150282265,256.0,15.0,46.0,0.53695055,0.79351395,0.79229221,3.4685499104848487,361.0
712964571243,3.0,66.7498916619556,76.0,26.0,92.0,0.210922244,0.8982848999999999,0.15032959,3.9255757575757584,691.0
712964571245,6.0,24.13857027337836,271.0,100.0,120.0,0.8210029299999999,1.09039447,0.6780604,4.3236880127098365,109.0
712964571246,4.207,18.870944660952734,167.0,117.0,117.0,1.07596063,1.07404073,0.6156997799999999,4.296974506712462,2.0
712964571247,3.029,44.19511664916361,389.0,194.0,254.0,5.7647095,6.155655,6.8508148,2.53,1191.0
712964571248,4.0,14.162874981099966,717.0,48.0,241.0,1.3664357,1.5364657,0.30735249000000003,8.065684897437501,1.0
712964571251,8.0,23.047588090340827,391.0,627.0,463.0,0.8199899627964875,1.1550411942749204,0.4999786672581681,4.951159589608767,2.0
712964571252,8.672,23.32862541667026,127.0,49.0,325.0,1.44775069,1.44225282,0.4960226,4.664873180289535,2.0
712964571253,3.0,19.567138313656432,52.0,517.0,446.0,0.6727509766609497,1.0023334068409049,0.6821122542086873,3.807303570168359,346.0
712964571254,10.0,39.17047313132952,158.0,45.0,72.0,0.32173157,1.16848757,0.31614685,4.597936507936507,1.0
712964571255,3.0,25.156161837001534,701.0,468.0,226.0,0.57604592,1.13376594,0.52778757,15.165889995858295,71.0
712964571256,32.0,29.96089502516356,259.0,662.0,686.0,0.3950344076586145,1.300589073118258,0.7094754354609243,4.204339028224493,5.0
712964571257,32.0,10.354116313957668,156.0,1200.0,427.0,2.7425674990376945,4.452544885457876,3.727428704914917,4.235376348073545,6.0
712964571258,8.0,36.966881205970324,65.0,36.0,204.0,1.21317837,1.4953981,0.55833084,4.44617554625,1.0
712964571260,3.0,25.93530752941675,98.0,48.0,332.0,0.57876587,0.8872527800000001,0.26574707000000003,10.573655413271249,117.0
712964571261,2.0,17.17111625405965,764.0,849.0,1008.0,0.7616510222733208,1.2313562058400132,0.6898697761479791,14.97321536021342,284.0
712964571262,3.9,16.283331907194572,1244.0,57.0,796.0,0.27920532,1.26632688,0.247146606,13.881806167400857,293.0
712964571264,3.0,29.14264236508683,537.0,171.0,789.0,1.29869953,1.4720263999999998,1.773354,6.801278538791869,52.0
712964571265,6.0,19.49834987147562,389.0,330.0,148.0,1.66155346,2.3109033,2.86495806,5.126947238744279,31.0
712964571266,8.0,14.437064635983985,660.0,721.0,660.0,1.4031029319070052,1.1951289592155565,0.5356069689534662,14.877981316809914,281.0
712964571267,3.9,4.977065474989714,501.0,161.0,244.0,1.4715744,1.8576411,1.21195665,4.775796858078602,236.0
712964571269,4.0,15.157932260437345,911.0,147.0,589.0,1.05674234,1.16539934,0.33662357,17.09448564361545,259.0
712964571270,3.489,4.3663098220745695,634.0,18.0,170.0,0.42516223,1.1991285,0.35124753,7.1964604695629815,3.0
712964571271,4.0,23.34014636827825,576.0,101.0,51.0,0.93907442,1.1487408,0.8631874900000001,7.605518352959358,107.0
712964571272,8.0,2.322975327047719,43.0,49.0,85.0,0.3677408800000001,0.51495939,0.190589956,17.337359258426968,19.0
712964571273,3.0,32.455451553083876,35.0,13.0,120.0,0.84238318,1.01037112,0.89797188,7.896616087636361,151.0
712964571275,10.0,4.864431576159016,41.0,121.0,121.0,0.25454733383475464,0.7430190146549084,0.2920329240742741,14.099538446084047,1.0
712964571276,3.4019999999999997,23.65980133735425,59.0,197.0,286.0,1.2718215000000002,1.5369369600000002,0.55222219,6.102768061279511,1.0
712964571277,3.216,24.778834702015075,24.0,1456.0,124.0,0.7252044799999999,1.14045715,0.8792572000000001,11.760104575163412,16.0
712964571282,32.0,18.207898609529266,317.0,347.0,266.0,0.5464843841097857,0.8471041384868023,0.20935641961330909,6.928269621075164,5.0
712964571283,3.0,16.183850715022526,319.0,80.0,101.0,0.85530088,2.4170227000000004,1.19049072,11.94443971631205,481.0
712964571285,3.9,30.100981461861345,200.0,150.0,389.0,1.04824477,1.0739011399999998,0.24007005,10.684496429060047,565.0
712964571286,6.0,20.676463422651867,366.0,153.0,302.0,1.01892324,1.3946052999999998,0.26694811,6.780157740555558,63.0
712964571288,4.81,16.74009689184735,78.0,62.0,270.0,1.391551,0.90652406,0.71715584,5.695875322440084,7.0
712964571291,5.973,20.155773986375845,150.0,41.0,57.0,0.52958526,1.52087994,0.8701339,3.8136122376666677,1.0
712964571292,10.0,16.899742550976203,555.0,459.0,506.0,0.5128561163931372,1.1382052224956576,0.3762774977850776,6.3118740453802324,30.0
712964571294,8.0,33.327903124506825,845.0,114.0,174.0,0.69130746,1.04053036,0.52804935,6.008035397228677,26.0
712964571295,4.0,22.934689489027864,609.0,232.0,64.0,2.20583437,1.41720736,1.2479977,4.357672411466665,16.0
712964571297,9.648,36.22195267915153,216.0,179.0,130.0,0.20945740000000002,0.8308410500000001,0.35809326,6.281740226986124,411.0
712964571298,6.0,16.761110514039533,387.0,289.0,344.0,1.26691705,0.9956929,0.59985222,14.613801562213464,3.0
712964571299,3.0,25.26481264706302,405.0,42.0,426.0,0.61146179,0.98217383,0.251402416,5.341410588531597,288.0
721554505730,4.0,3.050039197072897,550.0,268.0,629.0,0.59925882,1.09894657,0.43310346,11.437361231182107,9.0
721554505731,6.0,13.285124087210527,1340.0,1422.0,291.0,1.805845326708636,1.2411433228460542,0.5220466853150008,6.72221540515586,7.0
721554505732,8.0,35.92473645481816,380.0,61.0,208.0,0.94684112,0.6206391,0.26633725,9.816360645856484,124.0
721554505733,4.0,20.388314760171813,263.0,285.0,189.0,0.31398474,1.06473812,0.43860125,8.806045790051282,2.0
721554505734,4.0,22.41537725218552,185.0,28.0,614.0,1.32802103,0.7049385,0.38973203,7.994802479352814,242.0
721554505735,6.0,20.716900926929124,314.0,190.0,539.0,1.4941764,0.92301736,0.6151413,18.453734359475213,156.0
721554505736,12.0,16.958542033549378,135.0,213.0,153.0,0.6767156245757506,1.645558449128364,0.33034409425171785,12.222899074459677,47.0
721554505737,3.0,20.485138276822923,441.0,33.0,770.0,0.47342055,1.29808861,0.71898836,9.234653759955053,10.0
721554505738,3.364,19.95300141580468,146.0,220.0,106.0,3.6737671,22.609863,12.648407,4.8920094937101455,1.0
721554505740,6.0,18.310316330193814,83.0,1391.0,1195.0,0.4129076806824635,0.7730703907114715,0.4101864626806204,4.7028680541854495,6.0
721554505741,3.9,22.182481357396124,214.0,27.0,44.0,0.33354083,1.09723669,0.61238623,3.673548832091957,1.0
721554505742,3.0,31.78287548784525,339.0,94.0,144.0,1.2308708000000002,1.37295937,0.29689944,11.075088112349636,459.0
721554505743,10.0,35.58466581658661,241.0,260.0,201.0,0.5486037277052709,1.2770667027901332,0.6258457856458199,5.175352131816704,2.0
721554505744,3.0,29.88644656161561,113.0,40.0,210.0,0.42141724,0.8206634500000001,0.14916992,8.380179487179491,136.0
721554505745,4.995,39.86284191019053,175.0,8.0,191.0,0.30039978,0.98004147,0.23223877,5.085884057971012,1.0
721554505748,6.0,13.021768780550518,899.0,141.0,450.0,1.05391708,1.90996616,0.7857996,10.518230617150234,3.0
721554505749,3.0,31.76623629679827,263.0,59.0,76.0,0.9608909999999999,1.1142181999999998,0.40439279,7.073474728314912,98.0
721554505750,3.0,28.55050046228761,266.0,88.0,218.0,1.44225286,1.08978361,0.3042109000000001,11.558675610334857,19.0
721554505751,3.0,41.15574307708353,345.0,255.0,218.0,0.7489208,1.36711639,0.50579642,6.236529285378713,37.0
721554505753,10.0,26.25528257659172,642.0,98.0,294.0,0.5099029500000001,0.93995666,0.31442259999999994,6.991814859926912,4.0
721554505754,3.9,31.496674794179807,193.0,203.0,375.0,13.0332614,36.435120500000004,10.0004424,10.535564912280696,1.0
721554505755,4.0,27.002457566907054,940.0,166.0,187.0,1.5222761999999999,1.2345587,0.7672467300000001,11.297595632536035,307.0
721554505756,4.0,18.642397863639754,128.0,58.0,589.0,1.63345365,0.74097952,0.4502077,9.625207424694436,1.0
721554505757,8.0,20.29986158939748,283.0,415.0,304.0,1.013756503704582,1.1614229271950771,0.6064968550619583,12.915150670627112,1.0
721554505758,3.0,20.56452752434601,10.0,13.0,197.0,0.46906773,0.42234039,0.17958278,5.055490196078432,166.0
721554505760,3.0,20.45386373839342,378.0,413.0,271.0,0.7465703399685291,1.0693161693141418,0.6502171717294623,4.857335348935446,77.0
721554505761,5.648,21.7516128520727,291.0,138.0,105.0,1.3695598999999998,1.7788396,0.53878316,5.7968501150185165,1.0
721554505762,3.9,28.268733700685612,338.0,49.0,241.0,1.82135007,5.558761500000001,1.82243345,5.63755847307692,1.0
721554505765,10.0,13.596023177293027,1275.0,1349.0,917.0,1.4183015922480875,1.0979587331540532,0.4359810420508009,13.544813722451366,6.0
721554505766,6.0,45.674902433665906,189.0,138.0,411.0,0.45631634,0.97371916,0.261450325,4.391343356151683,23.0
721554505770,3.2260000000000004,42.054112314078395,462.0,36.0,74.0,0.5920257600000001,1.19827271,0.15486145299999998,6.5141366223908985,14.0
721554505773,4.0,7.19698355892071,462.0,73.0,215.0,0.99143428,1.2160582,0.70764376,7.114878103038659,39.0
721554505774,5.242999999999999,18.017366793536716,926.0,192.0,327.0,2.374433,1.77945046,0.67989302,4.838147866563057,47.0
721554505776,5.9220000000000015,15.93328667960097,336.0,31.0,45.0,0.52917012,1.336108,0.30706248,2.931746423381921,3.0
721554505778,11.947000000000001,17.01085864185763,11.0,257.0,384.0,0.47525316,0.9370673,0.57238073,5.538989067871047,64.0
721554505779,3.0,30.80252131250197,120.0,49.0,166.0,0.17230225,0.091842651,0.11764526,8.281141552511416,7.0
721554505781,3.9,25.575252278110185,1172.0,122.0,420.0,0.37475213,0.9325995,0.235866314,11.099246575342463,7.0
721554505782,3.0,0.7847575189025732,1.0,131.0,10.0,0.152140349,0.374058965,0.11018264,4.026613061515151,1.0
721554505783,4.288,36.15265494184194,191.0,247.0,163.0,0.20559692,1.03294373,0.53656006,7.5781146637265815,56.0
721554505784,3.0,22.028800595864983,653.0,178.0,214.0,0.9889908000000002,0.86193086,0.63285637,6.7982499599345445,1.0
721554505786,8.0,20.420521003378347,843.0,811.0,658.0,2.237080882013025,1.1879051347587164,1.4136170918906381,4.920715016647928,7.0
721554505787,2.0,18.55722257201733,149.0,116.0,367.0,5.009094899999999,2.9810223999999996,3.1105258,4.517435814459202,1.0
721554505788,3.9,9.622403822250641,479.0,182.0,181.0,0.56059977,0.908025,0.47401397,17.49885440686046,3.0
721554505789,3.0,37.16207612843699,128.0,129.0,173.0,2.6090054,1.6297885,0.7403687,6.595946523425923,131.0
721554505791,4.0,2.2615277823048907,175.0,24.0,84.0,1.03724915,1.1612548400000002,0.6383542,12.167779864280696,1.0
721554505792,4.0,29.72613908280253,280.0,221.0,123.0,0.84650213,0.7969173700000001,0.53691563,12.887434014650207,175.0
721554505793,3.6889999999999996,20.72152275718037,113.0,25.0,268.0,1.06198047,0.9302954,0.60262728,6.255784998605153,29.0
721554505795,8.0,18.25773357051161,568.0,129.0,192.0,1.23144566,2.2626217,1.47113025,9.292290134370367,15.0
721554505796,3.0,22.151103245493307,689.0,126.0,1092.0,1.8038851,0.87781335,0.8741481599999998,10.981856260986797,1.0
721554505797,4.0,23.68372270594385,669.0,516.0,600.0,0.5663299942369473,1.2367821302449404,0.7253651861048821,6.761054281487553,79.0
721554505798,14.0,1.405006148127573,13.0,367.0,373.0,0.8626681845294433,0.40408995431321104,0.6852001894926341,10.126006963646708,1.0
721554505800,8.0,5.053988400018802,495.0,227.0,536.0,3.832430755110125,4.329934280451174,2.9248499566931496,4.716187686439264,1.0
721554505803,7.585,23.656550737875012,355.0,313.0,990.0,0.5216827399999999,0.56369018,0.14285278499999998,14.42212383900929,91.0
721554505805,3.9,17.692310643249566,207.0,88.0,202.0,0.85765479,2.3591615000000004,0.5473352499999999,5.4708954854120275,62.0
721554505806,6.1339999999999995,25.00968961984657,604.0,28.0,189.0,2.4869643000000003,24.422968,3.2303378999999994,4.997655279503109,2.0
